"dataset"	"model_code"	"model_mset"	"model_m"	"model_mrate"	"sequence_format"	"matrix_name"	"prefix"	"iqtree_num_threads"	"iqtree_num_bootstraps"	"alignment_file"	"iqtree_file"	"ml_tree_file"	"iqtree2_call"
"Philippe2011"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.EX_EHO.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.EX_EHO "
"Philippe2011"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.EX2.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.EX2 "
"Philippe2011"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.EX3.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.EX3 "
"Philippe2011"	"GTR20"	"GTR20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.GTR20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.GTR20.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.GTR20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'GTR20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.GTR20 "
"Philippe2011"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.JTT.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.JTT "
"Philippe2011"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.JTTDCMut.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.JTTDCMut "
"Philippe2011"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.LG.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.LG "
"Philippe2011"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.LG4M.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.LG4M "
"Philippe2011"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.mtZOA.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.mtZOA "
"Philippe2011"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.PMB.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.PMB "
"Philippe2011"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.Poisson.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.Poisson "
"Philippe2011"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.rtREV.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.rtREV "
"Philippe2011"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.UL2.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.UL2 "
"Philippe2011"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.UL3.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.UL3 "
"Philippe2011"	"WAG"	"WAG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.WAG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.WAG.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.WAG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -mset 'WAG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.WAG "
"Philippe2011"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"UPDUNN_MB_FixedNames"	"Philippe2011.UPDUNN_MB_FixedNames.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex"	"Philippe2011.UPDUNN_MB_FixedNames.ModelFinder.iqtree"	"Philippe2011.UPDUNN_MB_FixedNames.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Philippe2011.UPDUNN_MB_FixedNames.aa.alignment.nex -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Philippe2011.UPDUNN_MB_FixedNames.ModelFinder "
"Pick2010"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.LG_C20.iqtree"	"Pick2010.Pick2010.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.LG_C20 "
"Pick2010"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.LG_C60.iqtree"	"Pick2010.Pick2010.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.LG_C60 "
"Pick2010"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.C20.iqtree"	"Pick2010.Pick2010.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.C20 "
"Pick2010"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.C60.iqtree"	"Pick2010.Pick2010.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.C60 "
"Pick2010"	"CF4"	"CF4"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.CF4"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.CF4.iqtree"	"Pick2010.Pick2010.CF4.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'CF4'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.CF4 "
"Pick2010"	"EHO"	"EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.EHO.iqtree"	"Pick2010.Pick2010.EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.EHO "
"Pick2010"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.EX_EHO.iqtree"	"Pick2010.Pick2010.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.EX_EHO "
"Pick2010"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.EX2.iqtree"	"Pick2010.Pick2010.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.EX2 "
"Pick2010"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.EX3.iqtree"	"Pick2010.Pick2010.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.EX3 "
"Pick2010"	"GTR20"	"GTR20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.GTR20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.GTR20.iqtree"	"Pick2010.Pick2010.GTR20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'GTR20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.GTR20 "
"Pick2010"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.JTT.iqtree"	"Pick2010.Pick2010.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.JTT "
"Pick2010"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.JTTDCMut.iqtree"	"Pick2010.Pick2010.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.JTTDCMut "
"Pick2010"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.LG.iqtree"	"Pick2010.Pick2010.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.LG "
"Pick2010"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.LG4M.iqtree"	"Pick2010.Pick2010.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.LG4M "
"Pick2010"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.mtZOA.iqtree"	"Pick2010.Pick2010.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.mtZOA "
"Pick2010"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.PMB.iqtree"	"Pick2010.Pick2010.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.PMB "
"Pick2010"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.Poisson.iqtree"	"Pick2010.Pick2010.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.Poisson "
"Pick2010"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"Pick2010"	"Pick2010.Pick2010.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy"	"Pick2010.Pick2010.rtREV.iqtree"	"Pick2010.Pick2010.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Pick2010.Pick2010.aa.alignment.phy -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Pick2010.Pick2010.rtREV "
